,x,y,z
1.72,-0.000182363636364,0.00609109090909,-0.000530090909091
1.73,-0.00225145454545,0.00316218181818,-0.00183954545455
1.74,0.0010222,-0.0049056,0.0013998
1.75,0.00264681818182,0.00266509090909,0.00239609090909
1.76,0.0015967,0.0060269,-0.0015125
1.77,0.00134463636364,0.008116,-0.000545636363636
1.78,-0.000699,-0.004194,-0.001542
1.79,0.001763,-0.005387,0.002139
1.8,0.000505727272727,0.00465390909091,0.00203718181818
1.81,0.0026291,0.0023577,0.0009668
1.82,0.000849909090909,0.00398490909091,0.00182181818182
1.83,-0.0014426,-0.0034568,0.0011332
1.84,0.000698454545455,-0.000937090909091,-1.73636363636e-05
1.85,0.000118727272727,0.000726636363636,-0.00192181818182
1.86,-0.002237,0.0007006,-0.0028162
1.87,-0.00114663636364,-0.00397209090909,-0.000104272727273
1.88,0.0011255,-0.003554,0.0015075
1.89,0.00168172727273,0.000193181818182,0.001417
1.9,0.0006918,0.0009898,0.0020718
1.91,-0.000741909090909,-0.00128172727273,0.00164563636364
1.92,-0.000304,-0.0061536,-0.0001812
1.93,-0.000224636363636,0.00139418181818,-0.001486
1.94,-0.0020362,0.0036666,0.0017932
1.95,-0.00159118181818,0.00362445454545,0.00126254545455
1.96,0.000647181818182,-0.00506172727273,0.00279527272727
1.97,0.001709,-0.001719,-0.002782
1.98,-0.000736,-0.001727,0.002093
1.99,-0.00194327272727,0.00495572727273,-0.000196090909091
2.0,0.0024009,0.0012401,-0.0014681
2.01,-0.000118,0.00172990909091,-0.001602
2.02,0.0011816,0.0009798,-0.0025676
2.03,-0.000182,0.00608418181818,-0.00197745454545
2.04,-0.0024019,-0.0048267,-0.0015456
2.05,-0.00154427272727,-0.007212,0.000810272727273
2.06,0.0014652,-0.0017124,-9.96e-05
2.07,0.000866909090909,0.00274709090909,-0.000943636363636
2.08,-0.000159,0.000724,-0.001593
2.09,0.000546454545455,-0.00575,-0.00219418181818
2.1,0.000961545454545,-0.00373436363636,-0.00199090909091
2.11,0.0019858,0.0045534,-0.0017467
