,x,y,z
17.73,-0.2266022,0.0304628,-1.2650942
17.74,-0.2215484,0.0083496,-1.1558776
17.75,-0.2109284,-0.0088014,-1.0443146
17.76,-0.187906,-0.0243134,-0.9416748
17.77,-0.1594238,-0.0417968,-0.8552456
17.78,-0.13111,-0.062494,-0.7853848
17.79,-0.1015568,-0.0798946,-0.7244688
17.8,-0.0742158,-0.0889036,-0.6744168
17.81,-0.0533292,-0.0987396,-0.6382048
17.82,-0.037225,-0.1130402,-0.6157836
17.83,-0.0269314,-0.1251102,-0.6083922
17.84,-0.020071,-0.1388032,-0.6156554
17.85,-0.0148532222222,-0.155754555556,-0.630716777778
17.86,-0.0145645,-0.1673125,-0.6379245
17.87,-0.0136645,-0.1636965,-0.6244815
17.88,-0.010048,-0.155159,-0.598053
17.89,-0.008087,-0.1539075,-0.567299
17.9,-0.008659,-0.163742,-0.5359725
17.91,-0.008331,-0.181282,-0.5046995
17.92,-0.0060575,-0.204132,-0.477623
17.93,-0.008957,-0.2366105,-0.467163
17.94,-0.016243,-0.276306,-0.474388
17.95,-0.0182265,-0.32238,-0.502159
17.96,-0.017258,-0.371384,-0.5497815
17.97,-0.0168535,-0.4114075,-0.606651
17.98,-0.0092545,-0.4341965,-0.669609
17.99,0.0062485,-0.4434665,-0.746315
18.0,0.0234985,-0.4413605,-0.832161
18.01,0.0331725,-0.4242245,-0.910904
18.02,0.0248185,-0.395439,-0.9780655
18.03,0.0017775,-0.3608475,-1.0328905
18.04,-0.0236895,-0.321472,-1.070038
18.05,-0.034775,-0.2832185,-1.095642
18.06,-0.0258255,-0.2590565,-1.1191635
18.07,-0.003944,-0.2548065,-1.140877
18.08,0.021111,-0.2690045,-1.161026
18.09,0.0398255,-0.2910155,-1.1708675
18.1,0.0537107777778,-0.315138222222,-1.16592877778
18.11,0.0718748,-0.340613,-1.1504882
18.12,0.093893,-0.3612888,-1.1380432
18.13,0.1161526,-0.376511,-1.1414216
18.14,0.1414856,-0.3725282,-1.1468992
18.15,0.1817628,-0.344031,-1.1333344
18.16,0.2371278,-0.3021,-1.102652
18.17,0.2748416,-0.2535342,-1.0711028
18.18,0.2590638,-0.2093536,-1.0644746
18.19,0.191992,-0.1679504,-1.1003144
18.2,0.1022368,-0.1187956,-1.1704806
18.21,0.0385924,-0.0635926,-1.2645204
18.22,0.0073486,0.0032804,-1.3635436
18.23,-0.0114898,0.0697934,-1.438742
18.24,-0.0276886,0.1208708,-1.457657
18.25,-0.0371794,0.1443906,-1.4124846
18.26,-0.0310576,0.128494,-1.3154876
18.27,-0.0078156,0.0649076,-1.1958008
18.28,0.0366396,-0.028302,-1.0744936
18.29,0.10029,-0.11687,-0.9645054
18.3,0.1601748,-0.1984772,-0.8754612
18.31,0.203943,-0.2644104,-0.8168826
18.32,0.2251586,-0.3015744,-0.7965854
18.33,0.2191282,-0.3001858,-0.8071476
18.34,0.181874333333,-0.258183666667,-0.83019
18.35,0.127441,-0.1969114,-0.8481198
18.36,0.0717938,-0.1367842,-0.8522839
18.37,0.0264982,-0.0958357,-0.8438001
18.38,-0.0132827,-0.0812256,-0.824118
18.39,-0.0486327,-0.0826249,-0.7978285
18.4,-0.0681733,-0.0922044,-0.7680083
18.41,-0.0745804,-0.1194425,-0.7410475
18.42,-0.0639279,-0.1637711,-0.7255613
18.43,-0.0391694,-0.2128208,-0.7182098
18.44,-0.0089646,-0.2591323,-0.720651
18.45,0.0181247,-0.2984435,-0.7263365
18.46,0.0333468,-0.325377,-0.7359479
18.47,0.0359221,-0.3359969,-0.7601775
18.48,0.0337173,-0.3269609,-0.7887677
18.49,0.0274716,-0.2917329,-0.8174467
18.5,0.0141875,-0.2409119,-0.8520064
18.51,-0.0112731,-0.2034316,-0.8917665
18.52,-0.0398042,-0.1857129,-0.9335006
18.53,-0.0621886,-0.1764615,-0.9782503
18.54,-0.068155,-0.1741686,-1.0139587
18.55,-0.068979,-0.1808537,-1.0419999
18.56,-0.0760119,-0.1940827,-1.0659347
18.57,-0.097885,-0.2080919,-1.0747129
18.58,-0.1352888,-0.2129471,-1.0680483
18.59,-0.1713148,-0.2109326,-1.053075
18.6,-0.198174,-0.204673,-1.03584644444
18.61,-0.2226136,-0.1997774,-1.023404
18.62,-0.2473848,-0.1983066,-1.0189304
18.63,-0.263226,-0.196967,-1.0157224
18.64,-0.2787994,-0.1944246,-1.0217496
18.65,-0.2950626,-0.190555,-1.0368012
18.66,-0.3187714,-0.1849424,-1.0595428
18.67,-0.3373718,-0.1840516,-1.080212
18.68,-0.3586392,-0.1776704,-1.1008054
18.69,-0.3747586,-0.16286,-1.1165738
18.7,-0.3832612,-0.1648834,-1.1362608
18.71,-0.378067,-0.1983676,-1.1511874
18.72,-0.3530062,-0.2348604,-1.145618
18.73,-0.3074674,-0.2579772,-1.1224734
18.74,-0.2360836,-0.2634916,-1.1173126
18.75,-0.1698764,-0.25939,-1.1589296
18.76,-0.1485716,-0.2411316,-1.2553374
18.77,-0.1635006,-0.1903262,-1.383908
18.78,-0.1699428,-0.1088472,-1.5030094
18.79,-0.1453036,-0.0204986,-1.5780826
18.8,-0.112396,0.0503358,-1.5866728
18.81,-0.0990054,0.0889436,-1.5190062
18.82,-0.0969058,0.0904544,-1.389877
18.83,-0.0870732,0.0531162,-1.2250486
18.84,-0.0692722,0.0048982,-1.0606232
18.85,-0.0419556,-0.0446076,-0.9217746
18.86,-0.00346744444444,-0.0783927777778,-0.802619
18.87,0.0216493,-0.0871701,-0.7243587
18.88,0.0336683,-0.0954226,-0.6661242
18.89,0.0390838,-0.1091083,-0.6251835
18.9,0.0462539,-0.1202298,-0.6090805
18.91,0.054935,-0.139613,-0.6159665
18.92,0.0714995,-0.1690304,-0.6436336
18.93,0.095544,-0.206021,-0.6874894
18.94,0.1103268,-0.2380143,-0.7345624
18.95,0.1152652,-0.2609392,-0.7779331
18.96,0.1108281,-0.2674778,-0.8072479
18.97,0.0971348,-0.261327,-0.8255053
18.98,0.0772707,-0.2380675,-0.8263043
18.99,0.0480892,-0.2072618,-0.8086106
19.0,0.025697,-0.1845339,-0.7814281
19.01,0.0085887,-0.1748322,-0.7541396
19.02,0.006117,-0.1817828,-0.7302978
19.03,0.0145005,-0.2003357,-0.7061296
19.04,0.0255355,-0.2271986,-0.6762118
19.05,0.0292805,-0.2644215,-0.6449078
19.06,0.0269215,-0.2997392,-0.6278991
19.07,0.027725,-0.3282454,-0.6240513
19.08,0.0369109,-0.3608248,-0.6527435
19.09,0.0534772,-0.3927551,-0.7067029
19.1,0.0587358,-0.4101622,-0.7702533
19.11,0.0629314,-0.4026521,-0.8507904
19.12,0.0662655,-0.3681062,-0.9399799
19.13,0.06366,-0.316223,-1.027054
19.14,0.067673,-0.275772,-1.102631
19.15,0.082001,-0.237518,-1.161713
19.16,0.098694,-0.219833,-1.198807
19.17,0.109085,-0.217468,-1.213333
19.18,0.116592,-0.217056,-1.217514
19.19,0.119827,-0.214264,-1.219467
19.2,0.110352,-0.211594,-1.217026
19.21,0.079758,-0.209946,-1.208038
19.22,0.05043,-0.215897,-1.18988
19.23,0.035934,-0.221664,-1.173035
19.24,0.038544,-0.227875,-1.16272
19.25,0.066772,-0.226257,-1.14888
19.26,0.113251,-0.21553,-1.124451
19.27,0.155487,-0.193359,-1.087097
19.28,0.193665,-0.178574,-1.030579
19.29,0.212479,-0.177444,-0.95253
19.3,0.178024,-0.183945,-0.87442
19.31,0.117447,-0.195343,-0.839417
19.32,0.046799,-0.195679,-0.886642
19.33,-0.024918,-0.151672,-0.997177
19.34,-0.102325,-0.081757,-1.128845
19.35,-0.151566,0.012039,-1.256622
19.36,-0.170181,0.113358,-1.343369
19.37,-0.178268,0.182861,-1.34079
19.38,-0.169388,0.199356,-1.251282
19.39,-0.1326249,0.1466862,-1.1021898
19.4,-0.0652681,0.0744737,-0.9742401
19.41,0.0128956,-0.0116743,-0.8634288
19.42,0.0613813,-0.0920609,-0.7817394
19.43,0.0923183,-0.1526169,-0.7314129
19.44,0.103767,-0.1948625,-0.7204618
19.45,0.0989155,-0.1994264,-0.7429002
19.46,0.0839641,-0.183432,-0.7755512
19.47,0.0561187,-0.1375306,-0.7879684
19.48,0.0302172,-0.0903332,-0.7731693
19.49,0.0117398,-0.0720976,-0.735442
19.5,-0.0073608,-0.0620861,-0.679132
19.51,-0.0259007,-0.0606154,-0.6127713
19.52,-0.031502,-0.0700745,-0.5548752
19.53,-0.0312832,-0.0855545,-0.5062255
19.54,-0.0361485,-0.1001278,-0.4683762
19.55,-0.0371768,-0.1171857,-0.44455
19.56,-0.0448444,-0.1221255,-0.4362597
19.57,-0.0550915,-0.1062225,-0.4279835
19.58,-0.0803697,-0.0816881,-0.4254498
19.59,-0.1258304,-0.0509704,-0.4380633
19.6,-0.1633411,-0.0181201,-0.4665631
19.61,-0.1798153,-0.0020539,-0.5387708
19.62,-0.1831649,0.0001065,-0.6494388
19.63,-0.1481337,-0.0248569,-0.7791001
19.64,-0.0815792,-0.0824765,-0.9172626
19.65,-0.00636955555556,-0.158243888889,-1.08379833333
19.66,0.0965238,-0.2632996,-1.2775088
19.67,0.2073426,-0.3546414,-1.4612058
19.68,0.3012666,-0.4326326,-1.6118162
19.69,0.3572842,-0.4927978,-1.6974424
19.7,0.3708222,-0.5208162,-1.7255192
19.71,0.3194184,-0.516443,-1.7085052
19.72,0.2180698,-0.485443,-1.6646756
19.73,0.110379,-0.4379638,-1.639435
19.74,0.0429568,-0.397345,-1.6506562
19.75,0.0355374,-0.383026,-1.6773128
19.76,0.058969,-0.386075,-1.681271
19.77,0.0947816,-0.406329,-1.6416106
19.78,0.09093,-0.4295132,-1.5561306
19.79,0.0497224,-0.4406218,-1.4292206
19.8,-0.010345,-0.4387516,-1.302078
19.81,-0.091708,-0.4150546,-1.2122404
19.82,-0.1731046,-0.3671756,-1.1681516
19.83,-0.2253018,-0.3069642,-1.1446774
19.84,-0.2344114,-0.2445042,-1.1203122
19.85,-0.2361786,-0.1849642,-1.1045224
19.86,-0.229279,-0.1358126,-1.1002286
19.87,-0.2305208,-0.077191,-1.1227568
19.88,-0.2234742,0.0051666,-1.1652988
19.89,-0.203638,0.1025422,-1.1930176
19.9,-0.1750278,0.1888032,-1.184833
19.91,-0.1518158,0.254318,-1.12655
19.92,-0.1268832,0.2885258,-1.0416626
19.93,-0.0889608888889,0.290378111111,-0.923543
19.94,-0.0808597,0.2809002,-0.7937136
19.95,-0.1046541,0.256883,-0.7079835
19.96,-0.1566649,0.2015701,-0.6840122
19.97,-0.2236737,0.1301465,-0.7533219
19.98,-0.2547014,0.1000639,-0.8794386
